content,is_android
tensorflow permission deny error location follow tutorial run boardpy terminal get error ubuntu 1604 relatively new linux userprogrammer entirely sure herelook google find answer two question go resolve thisin future go troubleshoot error similar become independent,0
tensorflow custom cost function 2 concrete class say c want use nn classify class b c sample close confidently classify class b cost function follow misclassification classified c vice versa large cost correct classification zero cost classify item b low cost result distinguish sample sure fit respective class work simple tutorial tensorflow cover define specific cost function anyone explain accomplish tensorflowhere relevant code currently classify use 2 class straight tensorflow tutorial output nn look like 100 010 two sample set 3 class correct class sample might 100 001 example would classify second sample b uncertain true class c,0
test webpage environment without system font test webpage machine certain font eg web page use font roboto computer roboto font instal locally see webpage look like computer without font installed assume font include web page cdn method,0
testing phpmailer username password without send ie check connection use phpmailer email account password change every 90 daysis possible check phpmailer connection account without actually send email ideally would like button user click title check connection return connection successful connection successfulnote check connect smtp actually check username password return resulti saw somewhere someone mention use connect function get workingthanks,0
text slide document load page aim get greeting message slide outside page recently search reference find cloeset code expect seem text appear middle page appreciate anyone help document ready function greeting hide greeting slidedown 1000 greet paddingtop 100px lt h1 id greeting gt welcome lt h1 gt lt script src https ajaxgoogleapiscomajaxlibsjquery211jqueryminjs gt lt script gt,0
scoping static variable php anonymous function trouble define static variable method call multiple time code follows output follows yes return objecthowever define closure structure return object output follows understand,0
scrollbars wpf datagrid work good day wpf datagrid show content large datatable table much large screen user interact table need scrollbars able see column rowsas see picture 1 vertical scrollbar visible disabled horizontal scrollbar visible allhow make scrollbars work datagrid fill via data binding datatable user interaction topphrases datagrind laodedvalues datatablethis xaml code datagrid hierarchy gui element window grid wrappanel contentcontrol grid datagridi try many thing find internet like enable scrollbars wpf datagrid suggestion work far,0
best overload method match invalid argument work query different table add new table database update msdmodel want show new value table application query already code query query etc working however code give error best overload match invalid argumentswhat working code query work old table new table everything however give error,0
best way use threevalued logic variable look best way implement threevalued logici google find three different approaches use null value boolean variable undefinedthis variant look dangerous unexpectedly cause nullpointerexceptionuse optional lt boolean gt typethis variant still bit dangerous avoid nosuchelementexception use construction like look wordy meimplement enumthe last variant seem best almost safe simple undefstanding find enums widely spread java libriaries apache google guava look strange everybody avoid simple safe implementation may miss something serious reason implement threevalued logic enum,0
dependency bean application context form cycle work spring boot v142release application jpai defined repository interface implementationsarepositoryarepositorycustom arepositoryimpland serviceaserviceimplmy application start message follow step discribed please help laurent,0
exception throw use long size string measurestring method work winforms project cell value string sizewidth 288600 wrap string value base cell width 350 throw exception text width upto 173800 throw exception exceed text width 173800 please suggest exception occur different text width provide string value method use exception detail private const string longstring equal 10001583 1000530 10011294 10015434 10016415 1002420 100278 100350 100386 1005291 1005615 10057059 10058958 1007019 10071 100773 1008 10080 100800 1008000 10080000 10085067 100890 10090215 10091565 10091925 10093005 1009530 100980 101016 10102968 1010970 101124 1011249 10113687 1011690 101250 1012500 1012698 101340 101439 10144035 10151406 10151478 10152 10152198 1015290 1015308 10157175 10161729 10167066 10170 101700 10170000 1017000000 1017198 10173789 101745 1017576 10185543 10190052 1020222 1020231 1021446 1022859 1022868 10235583 1023570 1024461 10256238 1026 102600 10260000 10269 10275858 1028538 103104 1031184 10323405 1032966 1033407 1033587 10344285 103455 1034586 1034676 1034874 10350 103500 1035000 10350000 103518 1035585 1036935 10372797 10376046 1037646 1037664 103815 1038375 10386882 10388556 103887 1039365 103950 sizef stringsize gmeasurestring longstring thisfont 350 new stringformat,0
filename directory name volume label syntax incorrect code 123 get filename directory name volume label syntax incorrect code 123 function error occur opendir function say opendir wampwwwabcpublicfrontendimages albumstempstorageforgalleryuser1thumbnail wampwwwabcpublicfrontendimages albumstempstorageforgalleryuser1thumbnail whereas wampwwwgilliepublicfrontendimagesalbumstempstorageforgalleryuser1thumbnail exist check several time window exploreri use laravel 52 nothing error use windows7i start get error sudden code work fine last 34 monthsi search internet nothing helpedupdatewhen run directly code get guidance would appreciate,0
input data complete block decrypt use aes try encrypt data oracle decrypt use c far manage write code encrypt data c oracle get match resultsi try decrypt data c get error input data complete block oracle encryption result execute 2nd query oracle tuipabhvhevvv4nmbemoqc class encryptiondecryptionthe result run program encryption tuipabhvhevvv4nmbemoqbut decryption throw exceptionthanks advance,0
method addlistener sessionlistener undefined type servletcontext undefined symbol error addlistener sessionlistener method snippet maven dependency,0
push notification work multiple send io apns aspnet send notification user one one one connection user receive push code create connection send push user receive push send notification multiple device,0
theoretical inquiry listviews multiple activity android studio new developer personal project want develop shop like app wonder possible one listview upon click entry bring another listview entry upon click bring page productdo need separate activity product listview want make possible make listviews listview grab string,1
issue communicate paypal server io use paypal sandbox environment open paypal device get error request fail error ppserviceerrorjsonparseerror system error please try later 403 detail nserror error domainnscocoaerrordomain code3840 json text start array object option allow fragment set userinfo nsdebugdescriptionjson text start array object option allow fragment set check screenshothere codei get get erroranyone solution,0
tkinter scalewidget center label win7 python 27i create scale widget horizontal orientation widget want place label top leave corneris way center label leave right thought label widget create label widget separately seem kludgythanks mark,0
tkinter button widget auto run command stop working 3 entry window currently contain particular variable goal able type something within thosse entry press button update run command however command set button run reason get automatically run soon start program become unusable heres part code present issue currently buttona one command,0
many long run apache process read status without request certain time use serverstatus monitor apache process start look like hour run look like many read r status take long time know even request mention additional status skip example total 2000 position available process list approx 40 r process like one report header look like private server 4x36ghz xeon processor 2x512 gb ssd 32 gb memory debian 316361 apache 2410 php 5629 modfcgid phpfpm php5cgi preforksome apache2conf settings mpmpreforkconf settings fcgidconf settings long run cronjobs server need big 14400 4 hour timeout apache php processesquestions many r status without requests find run long update 1 modify timeouts 7200 2 hour minimum run cronjobs however problem cronjobsalso apache based php modfcgid appassbrigade fail handlerequestipc function based modfcgid appassbrigade fail handlerequest function hour server stop respond service unavailable server temporarily unable service request due maintanance downtime capacity problem please try laterin log find erros like two bunch like maybe requests questions 2 error mean correct server stop respond probably errors modfcgid phpfpm php5cgi prefork module fully compatible effective default configuration get new server,0
toggle cs style insertion use jquery base keyup event text field anchor tag fieldif text field empty add cs attribute anchor tagi need revert previous style text field emptiedhtmljavascript,0
toggle active inactive image onclick two separate image active inactive link page link toggle different article web pagei initially display inactive image page would like display active image respective link user clicksnote link active inactive unique image urlthere potentially 100 link page look efficient amp maintainable way jquery think indexing image number could easily lead incorrect association article idea,0
tokenizer error kera pipeline want use kera authorship attribution list text labels try use kera builtin vectorizer get following error vectorizing sequence data traceback recent call last file line 1 file homeangeloorgcoursescorpuslingfinalprojectsrcneuralnetpy line 46 xtrain tokenizertextstomatrix xtrain modebinary file homeangeloorgcoursescorpuslingfinalprojectvenv0libpython35sitepackageskeraspreprocessingtextpy line 166 textstomatrix sequence selftextstosequences texts file homeangeloorgcoursescorpuslingfinalprojectvenv0libpython35sitepackageskeraspreprocessingtextpy line 131 textstosequences vect selftextstosequencesgenerator texts file homeangeloorgcoursescorpuslingfinalprojectvenv0libpython35sitepackageskeraspreprocessingtextpy line 150 textstosequencesgenerator selfwordindexget w attributeerror tokenizer object attribute wordindexthe following code far,0
tomcat integration issue eclipse catalina error try run maven structure application rtaintranet eclipse tomcat server moment run application copy generated war file webapps folder tomcat install location look debug issue need tomcat run eclipse surprisingly enough follow every possible post available get tomcat run eclipse luck far complete log console eclipse run tomcat v7073 eclipse neon1a release 461 maven v339 far clueless tomcat start eclipse,0
toolbar overflow resize hide button label requirementa wpf toolbar become small hide button label label hide button still fit move overflowissuewhen start fullsize window shrink everything work finehowever start small window toolbar button overflow label hide however button size label visible use collapsed label visibilitywhat try faruse bound property label visibilitythat fix issue overflow however window increase size issue appear button visible toolbar reach size everything fit label visible work fine shrink back behave correctlyexplicitly set alignment auto width elementsi think maybe default element involved resize automatically effectexplicitly call invalidatemeasure elementstried pretty much element difference except performance use dispatcherinvoke render priority empty delegatesame element differencemy codethe window xaml codebehind stab past two day helpsuggestionidea appreciatedmany thanks advance,0
total beginner need help parse complex json array edited new complete json data go apologize advance total coding neophyte manager decide try projecti hop someone could help code snippet parse follow ugly json result result api call contain 4 record paste snippet due formatting apology url http wwwmsasnoworgtrailreportsperemarquettesnowmobileclub result extractordata url http wwwmsasnoworgtrailreportsperemarquettesnowmobileclub resourceid 29ce67ff3db8907d01f84ad45b6b47e4 data group trailname text pere marquette snowmobile club trail report trailcondition text fair reportdate text january 10th 2017 1120am pagedata resourceid 29ce67ff3db8907d01f84ad45b6b47e4 statuscode 200 timestamp 1484190106983 timestamp 1484190107253 sequencenumber 0 url http wwwmsasnoworgtrailreportsgreatergraylingsnowmobileassoc result extractordata url http wwwmsasnoworgtrailreportsgreatergraylingsnowmobileassoc resourceid 660750825d7a7e665acfd3a94ac3d20e data group trailname text greater grayling snowmobile assoc trail report trailcondition text good reportdate text january 09th 2017 1050am pagedata resourceid 660750825d7a7e665acfd3a94ac3d20e statuscode 200 timestamp 1484190108241 timestamp 1484190108467 sequencenumber 1 url http wwwmsasnoworgtrailreportssthelensnowmobileclub result extractordata url http wwwmsasnoworgtrailreportssthelensnowmobileclub resourceid 63ba9e57962c0103cf401021656d5231 data group trailname text st helen snowpackers snowmobile club trail report trailcondition text poor reportdate text january 09th 2017 502pm pagedata resourceid 63ba9e57962c0103cf401021656d5231 statuscode 200 timestamp 1484190108869 timestamp 1484190109341 sequencenumber 2 url http wwwmsasnoworgtrailreportscadillacwinterpromotions result extractordata url http wwwmsasnoworgtrailreportscadillacwinterpromotions resourceid d977860e12e8d285d5e7ea21e17bf43e data group trailname text cadillac winter promotion trail report trailcondition text good reportdate text january 10th 2017 325pm pagedata resourceid d977860e12e8d285d5e7ea21e17bf43e statuscode 200 timestamp 1484190110156 timestamp 1484190110365 sequencenumber 3 try extract trailname trailcondition reportdate value record write web page get part value low node tree multiple record lossthe json create importio ability modify alli attempt javascript open options geared coding neophytethanks valuable time mercy marc,0
trail slash remove wwwmysitecom ibc want go particular div home page select change event want result like wwwmysitecom ibc trail slash add like wwwmysitecom ibc want remove trail slash use jquery something else code script html like thanks inadvance,0
transformexception duplicate entry orgkaazinggatewayclienttransportauthenticateeventclass get error select build apk android studioerror execution fail task app transformclasseswithjarmergingfordebug comandroidbuildapitransformtransformexception javautilzipzipexception duplicate entry orgkaazinggatewayclienttransportauthenticateeventclassthese dependency included try find dependency duplicate gradle library duplicate dependency overlap orgkaazingcan anyone help thisthanks advance,1
transition animation start position wrong place problem android transition recyclerview list multiple element animation start row image click start middle rowi fragment recyclerview transition beginsfragmentstates previous recyclerview list adapter row defined show define android transitionname stateimage image transition startheres call transition statesfragmentjavaany idead wrong,1
trim string get date middle need following string trimmedso result 020417how accomplish,0
trinomial equation solver php lab project require solve simple polynomial equation ax2bxc b c give form implement code seem even html script work really need help spend almost day try find mistake find anything wrong,0
trouble styling range input thumb try basic styling html range input follow htmlcssi also make codepen look atyou notice comment background height width style thumb dissapear something work style apply would expect 20px x 20px red square alas see default thumb styling,0
trouble distutils well computer pygtk software distribute decide use distutilsafter write setuppy run sudo python setuppy install seem software instal successfully run program via terminal desktop environment menu maybe get write script create desktop,0
try curl image s3 far cant seem get workthis uploads file fine 0 bytesand get curl image php url straight s3,0
try create current google play store top chart section activity try create view like google play store top chart activity try use android studio tabbed activity viewpager problem face swipe view pager section app bar move like move play store top chart section activity neither action bar appear back swipe view pager areathe java class create android studio tabbed activity viewpager generatormy xml,1
try figure query entity framework execute first time work entity framework ef try learn exactly execute query database notthis code work mind functionality important questioni mark piece code number refer think happens 1 execute query since call tolist 2 return iqueryable execute query database 3 execute query 2 4 execute another query since call tolist close truth correct make sense could give example execute query sorry ask many question one question think would need create many question since single topicplease let know need information edit mind explain downvotes brand new ef please explain mistake make,0
try get property nonobject laravel 53 app though model relation seem appropriate user modelbatch modelenrollments modelif use enrollment batch title worksbut use enrollment user name give error try get property nonobjectplease help stuckthanks advanceeditthe problem arise change foreign key user enrollment id email rename column useremail userid code work finesolvedgot problem data enrollment register email user,0
try make arraylist compiler resolve add suppose make array object create loop reason add thing arrayi thiswhen doit say resolve add read lot arraylists question add seem work like thatedit import try ton thing,0
try press answer button main page window freeze tkinter answer button main page work press window say respond know mode use user input answer question want input answer question go python shell,0
tweepy get screenname search result try get screennames tweepy search iterate list possible search valuesmy trouble figure code pull screennames list search search find answer everything find involve know tweet id value first get screenname id,0
twitter sentiment analysis csv iounsupportedoperation error writting program python use twitter api search twitter list tweet topic want analyze tweet see positive negative emotion beginning use loop print tweet cmd initial code loop programnow want make write directly text file use csv error occurscode errori new python fix bug,0
two developer entitlement xcode work another developer app require entitlement use git repository keep encounter problem app id commycompanymyapp register development team change bundle identifier unique string try againwe process register business organization developer account developer team workarounds manually change bundle identifier time,0
two error angular factoryservice use ie error chrome edge get 2 error ie get chrome edge could compatibility issue specific code ie perhaps code cause error first error syntax error specific line code second error error injector unpr unknown provider groupdaterangeserviceprovider lt groupdaterangeservice lt socialmentionsanalysiscontrollerlike mention get error chrome edge would prefer make site compatible ie usersbelow complete code angular factoryservice would appreciate guidance,0
typeerror object take parameter simply try make code use super new heres code python raise typeerror say something line 4 object take parameter,0
typeerror try blit tiled map editor tile pygame screen error get traceback recent call last sure get errorheres map fileheres code,0
typeerror dict object callable use dict use python 2712 default nov 19 2016 064810 gcc 540 20160609 linux2 run folllowing code corresponding error show search lot unable find,0
typeerror function object subscriptable python understand problem writing last rowextend1 function inside dictionary dispatch,0
typescript array splice override within class derive array lt gt splice override compile work completely breaks splice something wrong way compile apply start deletecount concat items fix happen splice break,0
typescript declare subclass type possible something like want controlelement filterboxcontrolsuggestions filterboxcontroldropdown right put everything way achieve,0
typing animation use pure cs implementation hey im follow guide create type animation however get point blinking cursor every div element animation occur would mind look see issue might beheres html structure jfiddle link cs code html codethanks much help,0
uibutton target action execute use different object use generate button within code use addtarget method print hi button press code belowcurrently sdk ui variable smartcaroauthsdk object generate button action sdk variable successfully execute action use ui variable print hi code button generation belowdoes anyone answer happen,0
uitableview compile error appdelegate swift viewcontroller app delegate wrong,0
uitableview scroll scroll cell create uitableview uiviewcontroller storyboard create custom tableviewcell class run project scroll touch cell move updown scroll start scroll either end uitableviewcell nearly 15px left inset try create another fresh tableview still workingi try create tableviewcontroller still workingthen think code cause issueusing xcode 821below code work class fileand cellclass custom cell storyboard hierarchy uitableview,0
uitextview add background image io try add image background uitextviewoutput textview display single image,0
update work phpmysql problemeverytime try update record get undefined index errorcould guy take look see anything wrong thanks,0
url find run sample code try run sample take google see could access google app engine add following file project set servlet mapping available path expect deploy app engine try accessing application go https mydomainappspotcom give error notfound accessing url servlets give exception mention sample take https githubcomgooglegoogleapijavaclientsamplestreemasterplusappenginesamplethese sample might date new find google clue get working would helpfulmy class look like basicservlet util exception access basic servlet,0
url id value persist get request productcreate category id post request try build action request controller accept request form productcreate category id user productindex category id page see product specific category id click create button process get request productcreate category id need persist category id previous request postrequest create product specific category id controller create action look like also see create action getrequest try persist id model categoryid property model create action postrequest suppose contain value categoryid obtain getrequest model view productindex category id list view create actionlink look like browser id always give value 0 always take productcreate0 click create productindex category id page productviewmodel class conversion method,0
utc time get store oracle column timestamp timezone use jpa get utc time string format need persist databasefrom utc datetime string calender object create use codethen set create calender instance jpaentity class information code insert utc date string 20160101t1314150000 01jan2016 131415 0530 database even specify timezone information refer utccalendartype utccalendartype create store datetime utc format database get whats go wrong codewhy store asiakolkata timezone databasekindly provide valuable input,0
utf8 work try export html table pdf use tablexport exist fiddle show export table pdf use tableexportjs fiddlein fiddle utf8 work excel pdf please try replace english text japanese observe japanese text properly export pdfis anything miss plugin,0
uiviewanimatewithduration animate swift3 try animate view outlet bottom use code outlet come bottom fill view within 1 second however animate everything immediately show matter much time put notice following duration respectednot even delay respectedanimation happen component immediately shownoverride func viewdidappear animate bool,0
unable access object property state object state modification method typeerror work text analyzer jquery return word count unique word count average word length average sentence lengthi working least halfway unique word count functionality realize structure horrible refactored trouble get work allon line 65 get typeerror read property length null reference statesentences consolelog get null notice type full sentence input come log sentence correctly still render content domwhat wrong something way try access state object obviously exactly beyond mehere indexjs indexhtml thank ps idea structure app thought welcome especially concern way call function one another ready function end seem kinda messy reason,0
unable capture dump outofmemory exception use procdump net program throw outofmemoryexception exception handle since main function follow structure would like memory dump create moment exception throw use follow command work notice last message dump count reach program terminate outofmemoryexception handled catch statement end main function record also try run procdump like availnote run procdumpexe e 1 g w log4net2dbexe generate dump first exception raise handle internally runtime gc trigger detail redirectedthreadframe callstack know procdump able produce dump programbut make produce dump oom wrong psmy machine 64 bit peculiar reason program run 32 bit even though reference interop dlls oom raise consume around 37gb ram,0
unable create new chrome remote session try launch new chrome browser use selenium grid end errorunable create new remote session desire capability capability browsernamechrome version5502 platformwindows required capability capability build info version 301 revision 1969d75 time 20161018 094913 0700system info host pl9710388 ip 10612495 osname window 7 osarch amd64 osversion 61 javaversion 180111driver info driverversion remotewebdriverbelow code launch remote browserjava dwebdriverchromedriverc chromedriverexe jar seleniumserverstandalone301jar role hubjava dwebdriverchromedriverc chromedriverexe jar seleniumserverstandalone301jar role nodecould please help wrong,0
unable decode firebase jwt create web application want implement firebase authentication help user login use google facebook twitterusers login use firebase website receive login information javascriptas per firebase documentation instead pass uid receive j send token id backend server authenticate source retrieve user idi use phpjwt check validate token return firebase however key id header match key id define https wwwgoogleapiscomrobotv1metadatax509securetoken systemgserviceaccountcom per verification document find public key,0
unable find draggable web element selenium webdriver user able code try test drag drop functionality use selenium webdriver writing test script use java eclipsei unable find web element want drag friend able find element codebelow code usedi use site wwwway2automationcomdemohtml page try find webelement please suggest something find webelement,0
unable get freebusy time mail address exchange online office 365 use ew manage api ago write simple aspnet app show meeting room booking display office query exchange server use ew follow code example office dev center get freebusy information use ew exchangethis work perfectly useful toolwe migrate everything o365 exchange online update app point new exchange online url reason long return information meeting room information return user credential use ini look load article online even start scratch use example office dev center get work anymore check calendar permission everything look ok scheduling assistant work fine outlook 2016 even try use global admin account service account access meeting room account nothing worksi obviously miss something cant work isthanks,0
unable import data text file global variable use numpy loadtxt try load data gbpusd1dtxt variable date bid ask able accomplish line function graphrawfx move outside function variable would global get error message finished 02s textfile folder program run thanks help,0
unable load video stream new ios development want stream video webapi file stream backend server require authentication keybased authenticate set authorization http headeri try avplayer get output research find customprotocol useful use customprotocol try code customprotocol get call customprotocolh customprotocolmcan one help make mistake thank advance customprotocol code,0
unable locate element use id rel attribute value try locate element verify data field instance need retrieve check account number 101the html try following however get nosuchelementexception error also try following get error copy cs path copy xpath hop locate element without use absolute pathway though,0
unable update jtoken value try update value jtoken reference get update json string usage give belowin example try update value title property get update within foreach mean local variable get update change reflect main jobjectcan anyone help anything wrong,0
understand timeseriessplit scikitlearn example scikitlearn homepage understand workflow use timeseriessplit would look something like pseudocode confuse two things first would train model data test epoch second epoch train model validation data second thing value use standardize hold test data largetest since repetedly standardization within inner loop dont know parameter use standardize test data,0
unexpected block statement surround arrow body promise use react es6 get following error message try different stuff work remove return get error error use new side effect nonewif code like thisi access resolve reject constructorshorthow get code working error unexpected block statement surround arrow body arrowbodystyle,0
unexpected character encounter parse value j path line 0 position 0 fail deserializeprase json ive tried multiple combination different method try make work nothing seem code im usingthe json try deserialize,0
unexpected tomcat memroy usage increase monitor jconsole learn jvm try analyse memory use tomcat tomcat start eden usage show follows tomcat eden space usage monitor jconsoleno war deploy tomcat every default context hostmanager manager remove tomcat start default configuration request accept debug mode debug mode gc run memory usage decrease cause memory usage increase could one help thank youruntime environment jdk180112apachetomcat859,0
unique select option value 3 select statement share 5 optionshow make sure option pick one select appear lt select gt lt option gt lt option gt lt option gt b lt option gt lt option gt c lt option gt lt option gt lt option gt lt option gt e lt option gt lt select gt lt select gt lt option gt lt option gt lt option gt b lt option gt lt option gt c lt option gt lt option gt lt option gt lt option gt e lt option gt lt select gt lt select gt lt option gt lt option gt lt option gt b lt option gt lt option gt c lt option gt lt option gt lt option gt lt option gt e lt option gt lt select gt,0
unique id control table table contain single input control item model example let us assume model contain 3 item able see three row contain single input button control able click edit button trigger modal dialog box contain value input control row click able edit value modal dialog sure take update value update input control row click think need unique identifier row input control row order turn update valuemain formmodal popupmy javascript function,0
unique structs child class c develop app generate binary blob input many type binary blob want define parent class call config multiple child class parent class method generate binary blob child class unique struct define format blobparent child compiletobinary create new variable type binaryformat use struct parent class use struct child class entirely wrong way go solution base hint code mrogalskiparent child,0
unity webgl crash loadscene finish small game project upload complete project via webgl however currently game load first scene crash try load main scene error compiler work perfectly editori sure could someone try game freezes audio still play click play main menui believe maybe could file size may big google maximum use total memory 190mb issue help slimming file,0
unity tango align physical camera virtual camera osm map user pick location later user must select another point look tango tablet need align virtual camera physical camera show object place real worldat moment object rotate location wellfirstly align two camera thanks,1
unity3d delay main thread main problem scene unity3d work one thread stop script gameobject systemthreadingthreadsleep 500 current scene execution stop 05sec white screen add simple delaywaitsleep script without freeze main thread,0
unwanted space take textview htmlfromhtml case 1below code use set text html inside textview take space link present though visiblecase 2below code use set plain text textview expect take required spacei want remove extra space take invisible link thisedit 1my xml declaration textview,1
update multiple html div json object would like dynamically generate homepage website fetch 10 recent post server question html format like thisand json object like best way dynamically generate div corresponding child tag use vanilla j jquery thanks advance,0
update use stored procedure aspnet mvc 5 demo test use stored procedure update data userheres stored procedure code class connect sql server pass parameter user update get error cast variable fail convert parameter value string boolean tienluong int similarheres code passing parameter procedure actionresult anybody help fix please explain thanks,0
update javafx pane timing loop every second create new circle add arraylist circle call shape need add mypane show javafx windowhowever get errorexception thread timer0 javalangillegalstateexception fx application thread currentthread timer0i try use timing method like scheduledexecutorservice able pass array list timing method allow make new circle add array cant show screenthnaks advance help,0
update app display website update get audio playback application need add stream feature work coordination website meaning new file add server playable via website automatically become playable app want hard code app look make dynamic solution think link entry sql database however web developer express security concern think allow application connect db could pose riskany idea implement,1
update support tag pip try install tensorflow receive following error tensorflow0121cp35cp35mwinamd64whl supported wheel platformby read question think trace issue cp35 tag support version pip instal odd believe instal python 35 late version pip 901 follow support tag cp27 cp27m winamd64 cp27 none winamd64 py2 none winamd64 cp27 none cp2 none py27 none py2 none py26 none py25 none py24 none py23 none py22 none py21 none py20 none go modify support tag even right approach,0
update view behind view b back button navigation bar press view b pop hello everybody following problem two view amp b order go b push new view view b preform action update badgevalue uibarbutton item navigation bar like add item shopping cart go back view use navigationbar back button uibarbutton item show previous badgevalue instead update one guess happen press back button view b pop reveal view leave without change need way tell view update returningif instead go back view go back rootviewcontroller badgevalue update guess go rootviewcontroller code viewdidload read badgevalue updatedany idea update view behind another popped edit siliconvalley answer correct work mikemtols library buggy swift user would recommend extension instead link,0
upload file separate folder use medium api wordpress restapi plugin description requirement upload file wordpress use restapi plugin uploading file media endpoint upload file fixed folder requirement need upload file different folder wordpressquestion upload file different folder parameter pass client side medium api better use plugins code change prefer,0
upload video softlayer ibm cloud upload video softlayer ibm cloud server use objective c use xcode72 objective c idea upload video cloud base server use objective c go softlayer api link guideline io implement softlyaer use objective c question integrate softlayer xcode implement thisi add screen shoot softlayer guide guide iosif one upload video softlayer server use objective c idea please helpthanks advance,0
uridifference appendpath appendqueryparameter develop weather app try build uri look likecontent comexampleweatherapplocationlocationname date12012017the documentation say uri reference pattern trying understand follow codewhat actual difference use appendpath appendqueryparameter methods use appendqueryparameter locationsetting bit confusing suggestion plz,1
use jsonparser deserialization try extend jackson default deserialization assign placeholder object field domain object set null explicitly json use spring boot spring data search lot best way believe custom deserializer want open suggestion actual question use default deserialization handle explicit null assignment stick myitemdeserializer obviously default deserializer process jsonparser object readvalueastree return null way json tree anything else default deserialization,0
use default value new property realm migration realm data model user class add new property anything migration block expect migration old user object would new useimages property already set true default value useimages property set false migrationis supposed happen easy way realm use default value new property migrate database migration block every new property one one seem silly good way,0
use dictionary pandas column want something like following wherewhat add number day onto day month certain month ex february day month 28 add 3 get 31but work really want apply mydict index df month month column directlycan iterrows inline command think would perform faster panda big loop iterating whole dataframe,0
use unresolved identifier uitableviewdelegate extension instead assign view controller uitableviewdelegate try reduce code view controller create extension uitableviewdelegate get error use unresolved identifier companydetailvc line companydetailsvc companydetailsviewcontroller correct swift 3 syntax codeedit try programmatically without storyboard create uitableviewdelegate extension try reduce code view controller,0
user access google storage file android app engine app two apps one android app one app engine app apps user sign google accountthe user upload image google storage bucket think set acl setting correct permission control way user access imagesnow image display android app web site app engine since android app communicate rest api server think save medialink blob object https googlecloudplatformgithubiogooglecloudpythonstablestorageblobshtml nosql database deliver appsunfortunately medialink accessible without give authorization header use http clientwhat best option access image user bucket show apps think bloblink image create imageview imgtag html put sourceor save blob name database access image create url style https cloudgooglecomstoragedocsxmlapireferenceuris,1
use localstorage inside controller description user information screen get user detail store db save select activate im use localstorage controller inorder hold data enter user app close open information exist also information edit change see setting also get store db also localstorageproblem try save data im get error error injector unpr unknown provider localstorageprovider lt localstorage lt revenuemanagementcontroller first time im try use localstorage im sure im use right im try use two localstorage one store data save action another one update action please help thishtml controller,0
use apply python apply mapper simple figure outi mapper dataframe look something like another dataframe column contain old value simply want convert new value eg 105s become 849s think need use dfapply find example thisthanks advance,0
use autofac resolve multiple concrete class irepository new autofac come across two problem need implement wpf project use mvvm use interface implement repository go implement multiple repository sql xml csv interface heres rub tell bos customer need change repository still run program need dynamically change repository run time default sql server client may want change xml without lose data already repository reason behind load configuration sql want save xml file send client get xml file one client want save configuration sql without worry reenter datai solve one problem use generic use poco data model class therefore preserve data implement 3 different concrete repository classes pass parameter think use name service differentiate concrete repository class model base class would use bootstrapper look like suggestions edit forget add use dependency injection viewmodels therefore mainviewmodel try suggest change code debug code step hit mainviewmodel constructor give xmlrepository class read documentation default registration always xmlrepository never sqlrepository try open generic decorator registration like resolve try use mainwindow update edit 2okay ask legitimate question tdragon want resolve mainwindowxamlcs file look like real problem appxamlcs file already give code original question,0
use python net v c get file find exception try import numpy try try make pythonnet work wpf application pip install pythonnet reference pythonruntimedll v project 45 include embedding test fail though could figure edit run individually seem pass still suspicious heres recent code attempt c pythonengineinitialize pythonengineacquirelock pythonenginerunsimplestring import sysn pythonenginerunsimplestring syspathappend c usersmhamesappdatalocalcontinuumanaconda2libsitepackages n pyobject np pythonengineimportmodule numpy everything debugs fine last line throw file find exception additional information could load file assembly numpy one dependency system find file specified previously try format recommend pythonnet page throw exact exception attempted numpy import try run python wpf application open system dialogue file selection doubt affect anything desperate point also python 27 python 3 computer path environment variable contain path version anaconda also try add specific pythonhome pythonpath point python 27 folder idea much appreciate point,0
use selenium script python unit test record selenium script use selenium ide firefox addoni would like add unit test case django project possible somehow turn python unit test case,0
use sharedelement activity transition custom view work proofofconcept custom view tablelayout one view click want animate view expand new activity effect want achieve similar see herefrom research seem way shared element transition however get work correctly wonder use custom view specifically fade happen scaling translate motion check gif see example click upper left circle want transform full circle new activity issue also see back button pressedi believe incorrect view must draw way customize view make work example find type transition consist imageviews button textviews relevant source custom view large contain special code override ondraw onmeasure mainactivityjavadetailactivityjavachangeimagetransxmlstylesxml,1
use urlfetch python gae fetch complete document use urlfetchfetch app engine use python 27i try fetch 2 url belong 2 different domain first one result urlfetchfetch include result resolve xhr query make get recommend product however page belong another domain xhr query resolve get plain html part xhr query page also make purpose get recommend product show etchere use urlfetch fetchresult urlfetchfetch url deadline5 validatecertificatetrue url 1 one xhr resolve response complete https wwwwalmartcomiphp15f222wmndash156laptoptouchscreenwindows10homeintelpentiumquadcoreprocessor4gbmemory500gbharddrive53853531url 2 one get plain html part https wwwflipkartcomoricumblue486loaferspitmezfrvwtwsug9w pidshoehzwjummteyrucan someone please advice may miss regard inconsistency,0
